"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9"
-0.00610802961919395,-0.000268593943235884,0.00354049858587699,0.0150773979129053,-0.0133276053855552,-0.00242049731434478,0.00938645655914921,0.00476786509660115,-0.000691043022735728
-0.00749368863760946,0.00221051062676587,-0.00334831186398922,0.0157456131882189,-0.00435867944671297,-0.00166935380946828,0.0108821814942191,0.013740139634735,0.00495141439584724
-0.00408157947226816,-0.00224177337722883,-0.00847795922549085,0.00521695644834079,0.0161359670497547,-0.0130490293283453,0.00702492009859049,0.00584611359841033,-0.00662234692871472
-0.00704534847962558,0.00330239309697779,0.00828439573380344,-0.00448410237490487,0.0140433507585763,0.00689829983852654,-0.00914250640444389,0.0060564147845899,-0.00201686164921102
-0.0058974092813932,-0.0108347637678239,-0.00177565496501372,0.00799231473628602,0.0107699287122213,0.0133665738604057,6.87322797536533e-05,-0.0074574251904172,-0.00601207028880513
0.0124248195642289,-0.00337747943058524,-0.00271534177222174,-0.000677600399955788,-0.000763665244485756,0.00135720575828768,0.000373083450399759,-0.000291958308084828,0.00108046258644232
-0.00795412637368008,0.0117644911487096,-0.0015844450473115,-0.00380297622495486,0.00610814016274113,0.0111587119148243,-0.00187543418879892,-0.00837076213672395,-0.00201812660944402
-0.00246374206089312,0.000334724883550988,-0.0147320925954784,-0.0143659686135424,-0.00546953925056112,0.00131427353955111,-0.00157377780343342,0.00919856292784881,0.00962055112352362
-0.00960208279196386,0.00732678710242448,0.00416495941743996,0.00726913424826873,0.0027756877067713,0.000271609682406193,-0.00687679977791724,0.00118744084316925,-0.00117227994613925
0.0124959011144597,-0.00360928187070893,0.0049452369831698,-0.0023363214029749,0.000192293321127661,-0.000207262517638904,0.0014173443822974,-0.00274552832843636,-0.00170387925303988
0.0126870318516147,0.00411081694251909,-0.000321607912897493,0.00120673562939894,-0.000982813622988519,0.00072796871135495,0.00202340275024606,-0.00299302965240818,-0.00217960470392791
-0.00715361738139502,-0.00849426276959777,0.00796847688957356,-0.0027828205123653,0.00391190323036703,-0.015308263735771,-0.00427610286852507,-0.00928426774736044,-0.00365734898529221
-0.00302338428381675,-0.00356561688359455,-0.0143590036445801,-0.0027215190361139,0.00595499279548897,0.0121425763515261,-0.0135806992966715,-0.00334477437674669,-0.000647056413257692
0.0122371186668832,-0.00186991341344296,0.00465657338537242,-0.00206932601865728,-0.00116872010226376,0.00350165362213383,0.00149758541239089,-0.00108681458490873,0.00108512648548886
-0.0042855898470094,0.0045834842533875,-9.49729617164349e-05,-0.00821945524726674,0.017284032115673,-0.00762381427420708,-0.0152963268171217,0.0129777278100649,0.0063674216915301
-0.0010747716397474,0.00595437198300572,0.0158085796155501,0.00635993182535638,-0.004112902433581,0.00454204514480412,-0.00619468003372019,-0.000346029023823238,-0.00428744491498251
-0.0101573133686336,-0.00724734395125984,-0.00354844034109591,0.00578732939246521,-0.00395971239173045,-0.000537574067752336,0.00431453891262277,0.00703893748744601,-0.00535057314976586
-0.00418716747415774,0.00114476219320951,-0.0047396055769095,0.017340050615963,0.00137813710994323,0.00801071702703201,-0.00964516312020387,-0.00927693067281141,0.00163772217490867
-0.00697744004530071,-0.0117013825759595,0.00226543330935614,-0.00654149964975193,-0.00867825137323586,-0.00703268239133291,0.00728591087614711,0.0100802559823909,-0.0082152067796828
-0.00124404267156223,0.00448692917032739,-0.0119562023575467,0.0137393949926431,0.0116470525817923,0.00104189603504092,-0.00068632397232174,-0.00830952655618832,-0.000463514849022048
-0.00872283829222424,0.0141156950797449,0.00435880852212359,-0.00176224687359201,-0.00138875618398585,-0.00132273080076103,0.00331544357360852,0.0123093046061524,-0.00199966505008905
-0.00560947285684848,0.00361789950621802,-0.015329483185837,0.00460461849143688,0.0100443770917806,0.00483098146592633,-0.00348301928517965,0.000522217656614424,-0.000493806618693739
-0.0064151466941853,0.0131635256672314,-0.00314011494146022,-0.0106619534553887,0.0051417649815443,-0.00309319119729248,-0.00435254780725795,-0.00173993908734773,-0.00105090919987726
-0.00549475856992533,0.0093748521044456,-0.0131494655247901,-0.00811684295170273,-0.00100848021037684,0.0048662339526772,0.0054064014340105,-0.000510357583712701,-0.00600770888467433
-0.00240863157234075,0.0112545572337443,-0.00686337793900934,0.00124572738247497,-0.00889016308627899,-0.0208103570584385,0.000442333249098435,0.0138459047460176,0.00291037767035958
-0.00645430152247365,0.0136806354390701,-0.0055993705184819,-0.00705188175015309,-0.00532255126129617,-0.000815630959473761,0.0021180602772839,0.00914891675842808,0.00430500335786844
0.0118247057977238,-0.00647939738464452,-0.00216029270692636,-6.32687092134741e-05,0.000491549169792159,0.00141443686498196,0.000187854195966451,0.00189497542788886,0.000924502994223503
-0.000648057783503833,0.00517128651236743,0.0107102484686689,0.0128768924742722,0.000585472654089106,0.00438055609348934,-0.00785134834817484,0.0115602698569547,-0.00120024324012988
-0.00602934810953895,0.00293530293383695,-0.0122689901067443,0.00238659234824021,0.00782755600209308,-0.0161924009225127,-0.000137281282842369,-0.00461203323704566,0.00247887532346007
-0.00480001658299348,0.0062068726562538,0.00244925998387737,-0.00715852106493942,0.00558888557461295,-0.0143369742193602,-0.0152944845946339,0.0120024133845953,0.00763733891331985
-0.00823505735283367,-0.0108421482601553,0.00601130995219353,-0.00737529524950447,0.00608367854001723,-0.00128478749122353,-0.00249621403822177,-0.00159274860834271,0.00564649263591751
-0.0071192460891385,-0.0070419161643143,0.00144367015354675,-0.00954011153574524,-0.0101328677115576,0.0101506109195999,-0.000164666267742964,-0.00607855277289185,-0.00904746990281683
-0.00700734200137578,0.00713466776228765,0.00771880087060729,-0.00209468308844407,-0.0147150964531601,-0.00432881870766882,0.00905151714557153,0.0137940769529795,0.00720860245027124
-0.00608883242099681,0.00844658052224294,-0.0120418462262935,0.0102505507838235,-0.000820546599371535,0.00100047216208535,0.000498891562423555,-0.00269788024522443,-0.00297713972712207
-0.0041058060483528,-0.00800336561701293,-0.00269315914936103,-0.00638525157085816,-0.00231222094759889,0.00467297576588889,0.0220078402422512,-0.0178555731307926,0.00425765371235316
-0.0111704158753834,0.00249453738926549,-0.00144136071696857,0.00409747698532074,-0.00292566850065271,-0.00804104102783464,0.00458089106204283,-0.00553826590798998,-0.00131928258109483
-0.000434601049773827,0.00598067652849336,-0.0084681116877744,-0.00675404582827937,0.01989391081516,-0.00636268383132528,0.000787527090985301,0.00416025557343989,-0.0231480478254809
-0.00960042747272814,-0.0032428527763184,-0.00807882440394538,0.00170765081360432,0.00767657642215487,-0.00277989186210574,-0.00897499858662515,-0.00546315135785993,0.00042361494421304
-0.00437269112991853,-0.00498087061289281,-0.0161754188085456,0.00710274354163412,-0.00874838730132472,0.000603291405002523,-0.00750164448852483,-0.00355673579695197,-0.01029455117916
0.0102009563332981,0.00269275579129554,-0.0125923201980243,0.00701360094632364,0.000884274545831869,-0.00476270712772008,0.00114623227058783,-0.00508131197980713,0.00473145033990027
-0.00531738889658555,-0.0102040605335197,0.00449624274090352,0.0153220166219128,0.0014307269653279,0.00652822484311235,7.34180586350604e-05,0.0065977160032755,0.00486065978106406
-0.0103736091099955,-0.00507655023881315,-0.00512861392190979,-0.0013265789822943,-0.00898684397658386,0.00783164998060294,-0.00830038287474062,-0.00410912872600743,-0.012670949211021
-0.00480176455375463,-0.00124939184891276,-0.0133508840584186,0.00383118223350281,0.0164025491908766,0.00943033718290547,-0.00782188765687832,0.0155158001886378,-0.00207948658660402
0.00113536033317792,0.00984935591314397,-0.00193875780037152,-0.0167619115849886,0.00539586510786097,0.00159091347461483,0.00722354241412395,-0.00165395253006229,-0.00443427208227171
-0.00535059760234897,-0.01204821321815,-0.0111988368119826,-0.000574368083198631,0.00885839276526569,0.0079152099297929,-0.00485729923799181,-0.00642282282114497,0.00412041605453292
-0.00801544318728446,0.00233055751954284,0.000180579867271742,0.0105559573232488,0.0118141815639847,0.00478089253459617,0.00828486623528052,-0.0139868604517782,0.00355298918269581
-0.00780582673628985,-0.0123299713713345,0.00102021789103894,-6.21888188367026e-05,-0.00350331749884006,0.00991783568548881,-0.00432548157656524,-0.00897274748030487,-0.000657952238726618
-0.00884988595033471,-0.00250874164708723,-0.0129658721908061,-0.000831856950216432,0.00529961061732489,0.00632798204984106,-0.00107223974736048,-0.00809819662114909,-0.00688256928665175
0.0125698772059907,0.00196417936467476,-0.00329812134595467,0.00272107516091162,0.000976571079157316,-0.000362290899713582,0.000632517512665467,-0.0013862090232507,0.00125976851626509
-0.00673894838050339,0.00150592207419181,-0.00843077453120819,0.0103885124172097,-0.00437840448604541,-0.0161640604679822,-0.00742904267490508,0.00606194548522782,0.00532362790352737
0.0116573593257093,-0.00798785931778971,-0.000476280137359327,0.000646051639457783,0.00502337037697451,-0.000335472799591126,-0.00156559571667797,0.000539816586535305,-0.00569657795534414
-0.0110963499104172,0.00619338801426861,0.000396276155337701,0.00298289082630125,-0.00697663220249497,0.0062798527376867,-0.00287547179220675,-0.00423629372500589,0.00613720671333121
0.00145944628355603,-0.0139353402849147,0.00616027053753086,-0.0126441787979218,-0.00423541738913831,-0.00334679852353102,0.0075712876033365,0.0227435051613567,-0.0020105444068759
-0.00841401051933734,0.00278039591157271,-0.00672908030318094,0.00429226098643964,0.0165335743715431,-0.00526608604622771,0.00118360125434602,-0.0072464822317472,-0.00184169006043499
-0.000312046188346053,-0.014498369237139,0.00185170389710567,0.0158827184068591,0.00230493729578353,0.00435075022442904,0.00787798726739205,-0.00587005238584128,0.00289971578592681
-0.00969052659586981,0.00461011803581252,0.00770190378600125,-1.3022955896138e-05,-0.0107619102799102,-0.000862216830086027,0.000241111999360034,0.00373296826587902,0.00332198165581442
-0.00704528959673255,-0.00200012030461412,0.0093791340378204,0.00546127834595402,-0.0129268774186254,-0.00156029777707784,-0.00639582768244247,-0.00449370025308724,-0.00398375398851949
0.00378886673860185,0.00788254378482158,0.000941138327885625,0.00844993968419037,0.0125707488153334,-0.00385251671448784,-0.0245085040681104,0.00394975185093539,-0.00283146510781832
-0.00105967417722929,-0.00593008655368889,-0.00306427702336487,-0.0156960641053151,0.00713079656333823,-0.0151075330046037,-4.81405838681513e-05,-0.0165853337408608,0.000208630512779947
0.00349079828634155,-0.00424962665370401,-0.0117540790869245,0.00804774544371972,-0.00501165862732447,-0.0198714143945806,-0.00601935106950736,0.011178193166228,0.00648108656919311
-0.00713200205470215,-0.0069582692543046,0.0112176473197545,-0.0118297129150371,-0.00429493832048405,0.00224948835120246,0.00296130370566833,-0.0010525548113674,-0.000837052428463684
-0.00866435831164685,0.00748963852911251,0.000807827484011983,-0.00788930115614814,0.00862285089533106,-0.0025746595771155,-0.0126194058334273,-0.00390107300659376,-0.00692878885576684
-0.0113546890831291,-0.00719059842619021,0.000484090085025327,-0.000928829937000737,0.00366961076439043,0.00112096132561298,0.00103949044147155,0.0125707082245168,-0.000502881295190719
-0.0101183510972816,0.000818204315583707,0.0036858639183008,-0.0103492142940188,0.00160244515966421,-0.0047071181841043,0.000720844732629265,0.00272763647539439,0.0014285850843378
-0.00736877378145852,-0.0124228339676677,-0.00181697681708867,-0.00578815908031253,0.00928727990723883,-0.00682165878646373,0.000853122257601231,-0.0041010336674652,-0.00573583729797389
-0.00205078945179855,0.00695390092921864,0.0150794260111127,0.00802585555567604,-0.00463085220670443,0.00559785863289214,-0.00396102384516179,0.00403887431621061,-0.00484080980001338
-0.00534943905157899,-0.00119662141130721,0.00106372975070535,-0.0188278304255713,-0.00709786130733843,0.00943606879196475,-0.00270602119096565,-0.00393725510067744,-0.000678993200389172
-0.0109509396754266,-0.0088093712430368,-0.00651347864813335,-0.00333945173694805,0.00729620646977511,0.00628713408970339,0.00667276167114712,0.00184786790264591,0.00107685676727256
0.000646081112098868,0.0104697890390313,-0.00891830053744468,-0.0115591276416819,0.00406014654557185,0.00290492578417104,0.0054940300706656,0.00166852272750855,-0.00244379544418544
-0.00532744977360572,-0.0104511097556448,-0.00276224951283425,-0.0140602356032585,-0.00823805113996277,0.00180032065416559,-0.00623526754410672,0.00738464070645345,0.000149648552191752
-0.00775756079291301,0.00922938452495151,0.0126103848134168,0.00232302114841289,-0.00448003812340478,0.000233508251710757,0.00279483148493602,-0.0015947456187893,0.00467723270275476
-0.00196379325057648,0.00692605366482539,-0.0150001082467087,-0.0112066393677581,0.0115681728108979,0.0085226169400736,0.00115504432104791,-0.00310166233618091,-0.0132381738790791
-0.00616906261425831,0.00747188140886344,-0.0131076786020994,0.00653871623437686,0.00611671358416135,0.00772052403290858,-0.000757093045633504,-0.00150379173879146,0.0113574291732873
0.00392830801145982,-0.00128518955585885,0.00479809464855921,0.0149352534417937,0.0131219185144213,0.00677131947277032,-0.00554989001998907,0.00207381490600131,-0.00831075388375026
-0.00574113161588408,-0.000775135870071623,0.00805973514487283,0.0142773369811462,0.00191360096367258,-0.00993227832030923,-0.0105842686897712,0.00291917275877061,0.00169286981930337
-0.00609256897474638,-0.00893767938322473,-0.00821708733959483,-0.00862372725599283,0.00935313981509116,-0.0149639966265767,-0.00832413719549074,-0.00372723658124747,-0.00235076941371922
-0.00164860335551572,0.00804713093065076,-0.0189174527517937,0.003505952407048,-0.00379631106372084,0.000878455847466477,0.0042414011653617,0.00316430027204349,-0.00300650594761724
-0.00970122632530227,-0.011192397652062,-0.00287073143451753,0.00359067512453186,-0.00327164113793085,0.00570328074200978,-0.00419576247030501,-0.0107736303529198,0.00225864810588221
-0.00873237520019063,0.00904195437798499,0.00215399696526061,-0.00741007328238783,-0.0116826712642957,-0.000268806759263029,-0.000706123343626035,-0.00629613152679062,-0.0072056857328614
0.0125624295070729,0.00178552645009609,-0.00365508635285591,-0.00268407711107062,-0.00112050191460244,-0.000890485215867719,0.000882025905930492,0.000277486151820309,-0.00353645169130456
-0.00938453156753149,-0.00545574711293799,0.0102601557985711,-0.0029110477652321,-0.00259626940011392,0.00832072524246504,0.000399088712806539,0.00292301675161457,-0.000759999655866554
-0.00141149957848161,0.0115282139448962,-0.00930170480357394,0.00527118144181084,0.00657240012168527,0.0142079958009029,0.0126810301670036,-0.0105881804777309,0.000655815830299841
-0.00289416903566953,0.00237017880814668,0.0159615070978445,0.00563567207562977,-0.00235507103008991,-0.0164215654974044,0.0106335681543169,-0.00957536141359551,-0.000511856895851282
-0.00343866277388562,0.00101740581703944,0.0155630116382349,-0.00936931986136482,-0.0111134028806882,0.0080516135196873,0.0017985311677207,0.00840533647408964,-0.0184256665190483
-0.00851521339007053,0.00623613698357604,0.0123095081127667,0.0025349360481457,0.00228683069248763,-0.000438516521372081,0.00516160027707108,0.011898734968209,-0.00312339251667545
-0.0108029775607559,0.00904817904088259,-0.00789600624497615,-0.00392931727168012,-0.0032552576327038,-4.73395235088405e-05,-0.000510873951875307,-0.0108104128086029,-0.00167695658454127
-0.00422211373017921,0.0135102813966536,0.00784469755815304,0.00894429007205537,-0.00907476932743477,-0.00298322111010027,-0.00418518365518386,0.0074274759953142,0.00769761520182996
0.000840063658035859,0.0162604402294179,0.00826583062525839,0.0092376928560382,0.00509990602550436,0.00735261342410972,-0.00323986833208256,-0.0130640276729949,-0.00491872918312218
-0.0014475328800446,0.00030949243598781,-0.0115993511844392,0.0100089209353071,0.020137943055291,0.00412588438332941,-0.00725144134459699,0.00233777553299577,-0.00584574485382164
-0.00356712683385877,0.00566273473459271,0.00353658848665653,-0.016792025303409,-0.00799795503005474,0.00919174837873155,-0.0153010414075678,-0.000442999081202074,0.00521082579603423
-0.00484356508257034,-0.00918462213759125,-0.0141132022967027,-0.000308738826241741,0.000465865161864663,0.00795275719056792,-0.00714478700087219,-0.00688393890418771,-0.0041741722612034
-0.00460928982565607,-0.00855159663988617,-0.0173314046589692,0.00293497008624271,-0.00206100702221302,0.0103132476512985,-0.00426507699945918,0.00537446902798844,-0.0010939220061792
0.0071107892654662,0.012383650888035,0.00611845276743238,-0.0130977302887097,0.00210180707977552,0.000663691679075274,0.00272230509092507,0.00661120695699141,0.00372269045281378
0.00758784292048308,0.00497356396106842,-0.000219313132302355,-0.00980820791677465,-0.00394001055633062,-0.00105140752174398,-0.0124044102431863,0.00675787264426048,0.0030345623383291
-0.00741744323348736,-0.0115298126417015,-0.00159596008559158,0.00449417653300314,0.00687327293012517,0.0119725141137655,-0.00256866641788244,0.00812105468739422,-0.00471066906956556
-0.00907991998376029,-0.00221003157419738,0.00651781833955695,0.00411497602259207,-0.0101611148074782,-0.0121202283596059,0.00653629971334891,0.00863541126842175,-0.00701761759026487
-0.00763228000102989,0.0043336592658919,0.00943379590822143,-0.00466319914414325,-0.00374073087591433,0.0014727612828526,-0.0138304380185102,0.00193112460914271,-0.00203314683717226
-0.00431162618182659,0.00184598639566551,-0.0155039224749167,0.0103050819172438,0.000293207580409623,0.0100408643880378,0.00249839301657009,0.00266227214166555,0.00559662397527115
-0.0129113278861329,-0.00372859934279348,-0.00171497033203264,-0.00182657270665872,0.0058765652876865,-0.00488865466926104,0.000535990473841572,-0.0129060388013972,-0.00623493495611346
-0.00908633943094004,0.00247398416358218,-0.00225242119188072,0.0122625469946147,0.00500313144640742,-0.000766278951970555,-0.00358434948818151,-0.0065840019527571,-0.00534439891636977
-0.00786227358281819,-0.00634006714841762,-0.0110952163388967,0.0031830144765921,-0.0112163423534498,-0.00360587956828588,-0.00480519743717391,0.00535862599227542,-0.00647166799256579
-0.00320845628531084,-0.00544473161578632,-0.0112751102437912,0.0173240468547541,0.00633563852093568,0.000668647661454208,0.00206758906892453,0.0029372833486162,0.00391543865536046
-0.00918684894709134,-0.00541177967157255,0.000682257814951972,-0.00192091380778708,-0.0130104458117705,-0.000550322122975824,-0.0126590072798069,0.0055424708655425,-0.00336664863122174
0.0021868916629617,0.0152497859919683,-0.00374585027088728,-0.00596819666674785,0.00444666574756696,-0.00719083220614255,-0.0147619583765327,0.00770779477978852,-0.00350107378131153
-0.00358057074502949,0.00352639457068234,0.0161169008760223,9.18662485829856e-05,0.0115917299777765,0.00303301054895019,-0.0102922697839019,-0.0065346325889644,-0.012589041149937
0.0127320456943896,-0.000826003325899822,-0.00175553971922295,-0.00185413712651455,-0.000733103400161812,0.000853316184585337,-0.000533298728264758,0.00209648615473119,-0.00563891811477213
-0.00920877415038559,0.00289076079767731,0.00838332443973159,0.00349302503162528,-0.00281707397838876,-0.00977837567056641,0.00960973673916228,0.00201053521780899,0.00388049250464548
-0.00927478317886426,-0.00966651153790821,0.00795021925860424,-0.00202211391821608,0.00316084882886236,-0.00166029318727998,0.00732125818645419,-0.0125753579856815,0.00991069461143971
-0.000659557109173135,-0.00799657046517707,-0.00737307984559802,-0.0103704208120394,0.00401821363753201,0.0150497122485948,-0.0153965618565641,-0.00228069820703615,-5.86067052535031e-05
-0.00359592050746764,-0.0121205900554952,0.00057753458498907,0.012455753484968,-0.0100767250991699,-0.00219474839661768,-0.000301035357482973,0.000714315888918125,-0.00223871149879265
-0.00251580756851192,0.0142288996934674,-0.00583446200498842,0.00323007506479764,-0.00986776529248026,-0.0118739178062697,0.00383499994715723,0.00673541260998498,0.0112001233720802
-0.0101289646317873,0.00504777668189851,-0.00201304976685439,0.00123460720595717,0.00105713122210615,0.00146215922146888,0.00123579321648706,-0.00291294979366545,0.0368862343005651
-0.0059901866508358,-0.0129338228825317,0.00712000567812496,0.00414697218716966,0.00237450854683797,0.0140420744766147,-0.00342959502978544,0.00610392652167692,0.00161128713207106
-0.0065099440220966,0.0079707420703779,0.00145378176952515,-0.00921318538354971,-0.00956645709481601,-0.0130950759194216,0.0103143986628777,-0.0244984899100159,0.00308146606087374
-0.0019463531453816,0.00512354813800249,-0.0179709945821864,0.00523676772802177,-0.012100980995071,-4.66781064898805e-05,-0.0111305062343275,0.0158956148793854,0.0027153738934983
-0.0076119110200347,-0.00814735706792516,0.00579354367973115,-0.0130760066508808,-0.000199224771766788,-0.00441563194701382,0.0047783359538695,-0.00032567953793676,-0.0025583857939069
0.0122693946233318,0.00399041992633706,-0.00135567090283051,0.00401790102264635,0.000228035488348815,-0.000262272062636023,0.000364402689890903,-0.00195252296368231,0.00210115373481285
-0.0103305801086634,0.00225795280897515,0.00188390545414102,0.00390775577451643,-0.0117875792852995,0.00513063418146377,-0.00645492034526905,-0.00693936853978824,0.0030154300205523
-0.00681971822025319,0.000190347385068552,0.00835837070502396,0.00815324447322741,-0.000750441642978775,0.0193889607963533,-0.00125507935318029,0.00672804710367351,0.00297463621785463
-0.0101794399322585,-0.00338166797970297,0.00152210221228161,0.00233852527426017,0.00123383718549443,-0.00305545015822785,0.00865077756601097,-0.0106511371245319,-0.00217015479172798
-0.00988456700519645,0.008619939808353,0.00142530888026326,0.00704359623377367,-0.00516020637211367,0.00250962991221897,0.00655205163793167,0.0125529487703397,0.00602782019454406
-0.00390230307225678,0.010500854065966,0.00803723168812531,0.00852509711265441,0.00877791687302974,-0.00322899112908872,-0.00947814093883165,0.0116419226934422,-0.00355686883313225
-0.00576011562612454,-0.00559433757575871,0.0136999166836565,0.00619272303889175,0.00182712108679062,0.00389681435529594,-0.00785426902058049,-0.00663911266313126,0.00495642560132122
0.00203987167406303,-0.0162813970107896,-0.000383226029412027,0.0145261605943084,-0.000585147608602535,0.00106720078890142,0.00208144118082882,0.00689694201730164,0.00155164967603098
-0.00740845978477623,0.00990032477414305,0.0076999423647364,0.00568812969339011,0.00336028885865968,0.0109165574375713,-0.00691994370384398,0.0145482892568871,-0.00240601252189816
-0.0061513272465708,0.00818308338496648,-0.00511478761637202,-0.0132013362393615,-0.0112229855082738,-0.00208160284845132,0.00706350054751589,-0.002567297404064,-0.00507651961275448
-0.00504530140687869,-0.0098871812396289,-0.00432014611358096,0.00792806626847723,-0.00360977786635646,-0.00795564288219093,0.0114282184652993,0.00365135179168047,0.00782052407619318
-0.00204145651816736,0.01685680389045,0.00806665201552438,-0.00772103169174041,0.00543597085726595,2.51157574868551e-05,-0.00197020443458044,0.00551400988317746,-0.00345729072836857
0.000892130103448687,0.00667355134155961,-0.0135554872541763,0.00802894779746152,-0.0102684071967216,0.00581746568837334,-0.0187845354595917,-0.0055433039165822,-0.00728385535623501
-0.00637027173030013,0.00303893050308071,0.00866678194677799,0.0120792504141025,-0.0058228499424391,0.000245912353075605,0.0173130806639806,0.0116479133816253,-0.00352757110955552
0.000766881479202215,0.0150773393443705,0.0039807031385605,-0.00815413935793367,-0.000386146785900066,-0.00142364349980626,0.00762449083878903,-0.00839405268321249,0.00154763959561182
0.00209557115595685,0.0123522211478347,-0.00759752079925519,-0.0076581442203031,0.0029395333675245,0.00260457156595359,0.0175066066379255,-0.00430323246070614,-0.00168594890121646
-0.000884583703529907,-0.0146540321765006,-0.00153552679354437,0.00737410980551052,0.00311648345545238,-0.0204617317157417,0.00109610035220508,0.00225601129284659,0.000203154228309773
0.0123726229695638,-0.00111583779209743,-0.00453043671160138,0.0021865252595977,-0.00145124690269179,0.00294071874391315,-0.00091945986882887,0.00174551103274255,-0.0092505917864557
